iteration,sequence_index,timestep_index,x,y,z
182,16,7,0.21697080604454747,0.2464152004856975,0.7848016139946861
182,16,8,0.22178955442884254,0.23828572452090607,0.7734963394379902
182,16,9,0.22252577834893528,0.23571602862573812,0.7605597726062169
182,17,0,0.21661167200043246,0.2503374271911549,0.7544192667164796
182,17,1,0.22192074165549333,0.2493296889439039,0.7611194155088057
182,17,2,0.22407308849377866,0.2503748428016156,0.7710725257559242
182,17,3,0.22685296835348343,0.24827124107658288,0.7860742392816288
182,17,4,0.22482286982056882,0.24774471699831885,0.7941904516274246
182,17,5,0.22135364903074498,0.24552391672855992,0.798130390757606
182,17,6,0.21920805484098682,0.2416695355043748,0.7941831140595557
182,17,7,0.2182764401866286,0.2391541401929484,0.7872864503354257
182,17,8,0.2204191590993731,0.2336574477202003,0.7757767629355112
182,17,9,0.2201224955388812,0.23299696775307238,0.7633178979504833
182,18,0,0.21661156179736418,0.25033741430056444,0.754419218480892
182,18,1,0.22068657530587169,0.24888507081374897,0.7606395949927245
182,18,2,0.22279648205849606,0.2523073593966786,0.7709803421234351
182,18,3,0.22444489540729265,0.25322522874807835,0.7820384224748388
182,18,4,0.22452806406470108,0.2516371340377082,0.7867325774223406
182,18,5,0.22029443052086375,0.25136686617999005,0.7857168279603031
182,18,6,0.21291857126914643,0.25257398596661346,0.7766085157523488
182,18,7,0.2101758656463842,0.2505252989537817,0.7647538790217203
182,18,8,0.21244942728197264,0.24590154828590105,0.7550376040345048
182,18,9,0.21046066652579043,0.24671976140203225,0.7437441490591439
182,19,0,0.21661127650710188,0.2503378312495475,0.754419011752166
182,19,1,0.2216066783325374,0.25024664887286846,0.7618191263040842
182,19,2,0.22597999679651554,0.25003244917587863,0.7712408440608102
182,19,3,0.2270246807702908,0.25189620659937845,0.7859956045215528
182,19,4,0.2233130260689536,0.2551234152678454,0.7936144249231317
182,19,5,0.2197623618941018,0.2540927409391554,0.7961948241635366
182,19,6,0.2166294638395469,0.25225023564323756,0.7918952940877801
182,19,7,0.21614452769836037,0.24851899785625647,0.7830569159416015
182,19,8,0.21985469532918891,0.24194378150473128,0.7712999829284333
182,19,9,0.22054768778619277,0.24027051456030174,0.7584597259021771
182,20,0,0.21661164539338293,0.2503375656573119,0.7544192187893906
182,20,1,0.2217165612552291,0.24999457216984539,0.7616490146884854
182,20,2,0.22499681678301012,0.2502701498715225,0.7720407537757801
182,20,3,0.22531120109520095,0.2513141099020848,0.7867805681766107
182,20,4,0.2221772486503707,0.2527130439396241,0.7944187701836095
182,20,5,0.21904854038655902,0.2508835775167776,0.7967592261620806
182,20,6,0.21976783204265762,0.2448901382115416,0.7924264382968919
182,20,7,0.22244391463403654,0.2381656535982018,0.7842481524483177
182,20,8,0.22764029544401024,0.23113276067741573,0.7738030900222963
182,20,9,0.22902476788159856,0.2290984040001216,0.7607271335401012
182,21,0,0.21661188204286233,0.25033733162681265,0.7544193800275479
182,21,1,0.22204076478086335,0.24834034721490378,0.7604053833669016
182,21,2,0.22519314003985674,0.24979385484094618,0.770929762088324
182,21,3,0.228876963718276,0.24821840995383027,0.7867762601416085
182,21,4,0.22745023547043913,0.24800954702664482,0.7947005321690025
182,21,5,0.2243927706426072,0.24651612578527826,0.7980802715297353
182,21,6,0.21937451040582534,0.24721569071249472,0.7929691678487893
182,21,7,0.2195770367654242,0.24414396513318232,0.7849674619742386
182,21,8,0.22399503493915468,0.23771149180774648,0.7733433491928194
182,21,9,0.22490488720736107,0.2363389018014006,0.7599010386817252
182,22,0,0.2166117504395234,0.2503375245052327,0.7544193142113047
182,22,1,0.22172493194455023,0.24900190933854616,0.7603784519125931
182,22,2,0.22476560241810492,0.2528421245975992,0.7702612203824621
182,22,3,0.22896709534460596,0.2536968028630752,0.7859016857353379
182,22,4,0.22866728114876095,0.2550161982777606,0.7940025372678261
182,22,5,0.22779118289994382,0.25361161423922907,0.7966657150965942
182,22,6,0.22380833970213965,0.2519591182925478,0.7917260136418499
182,22,7,0.2242341353250688,0.24683059592488377,0.7832833695781076
182,22,8,0.22889537390456532,0.23872758396176486,0.7719790434367066
182,22,9,0.22962034984716378,0.23596263163411524,0.7591126058528832
182,23,0,0.2166118536719323,0.25033747107348986,0.7544193672759926
182,23,1,0.22224601417429918,0.24840862216507179,0.7608241714918903
182,23,2,0.22482685141590814,0.24944891669739888,0.7708235057285076
182,23,3,0.22797783671654998,0.2479040087052592,0.7860943532832056
182,23,4,0.22604421470822061,0.24777239754483996,0.7935492910552531
182,23,5,0.22228290467867873,0.24662039938589464,0.7968182679933953
182,23,6,0.21876462246968637,0.24491927413801584,0.7918825166852062
182,23,7,0.21768916791823928,0.2423247299899579,0.783427020118824
182,23,8,0.22120090641579643,0.2364095040527442,0.7718550632007215
182,23,9,0.22134612748416263,0.23580133472104137,0.7590960953037145
182,24,0,0.2166116307573244,0.2503375052813205,0.7544193493385197
182,24,1,0.22204234801345318,0.24867531372601795,0.7605983495080598
182,24,2,0.22593396334785193,0.2518461255672474,0.7706066569776855
182,24,3,0.2306017478527691,0.2521613103137814,0.7862396364178994
182,24,4,0.23096643615922213,0.25276674031801694,0.7948506140341162
182,24,5,0.23022411279310998,0.25112009672374747,0.7978265891572472
182,24,6,0.22749020306191026,0.2520812027691097,0.7934469863818978
182,24,7,0.22938777176618602,0.2491699185533227,0.7850462776045454
182,24,8,0.23485116064155953,0.24351016110094148,0.7732609914276085
182,24,9,0.23658851631982036,0.24294152905433164,0.7583714185431025
182,25,0,0.21661235862787248,0.2503378501757718,0.7544188726842221
182,25,1,0.21958614635900225,0.2512210316110563,0.7601751624601999
182,25,2,0.2195620727102624,0.25481103265542526,0.77057604499433
182,25,3,0.21969989998430395,0.2550871738402878,0.7851310142140171
182,25,4,0.21832244253086444,0.2551581704804057,0.7937323506714914
182,25,5,0.2127443585031597,0.25612212116920485,0.796272554167599
182,25,6,0.20572965481799682,0.259193505936601,0.791185416292836
182,25,7,0.20338885031075257,0.25854668439862005,0.7823251140988908
182,25,8,0.20525303504136247,0.2554072325627252,0.770962150471578
182,25,9,0.20564214176287837,0.2546765965335232,0.7574027511654173
183,0,0,0.20492576691317466,0.25829000522689716,0.7483816829082202
183,1,0,0.20925577399150852,0.260015357119761,0.7460180463148707
183,1,1,0.2153336307993843,0.2580816777146463,0.7524641999594366
183,1,2,0.2198317267442444,0.26118090414473705,0.7629530988916782
183,1,3,0.22358288598110726,0.2626027984488186,0.7781233362013922
183,1,4,0.22476794661687688,0.2627251278846769,0.7868509960228697
183,1,5,0.22417770531958897,0.260950321299784,0.7896395619842622
183,1,6,0.22370670574715462,0.2591035902638601,0.7847960083004979
183,1,7,0.22551883019988578,0.25309083503005564,0.7769015848402329
183,1,8,0.23112852672181963,0.24481614584728506,0.7661944871053793
183,1,9,0.2331070365450289,0.24100776914172733,0.7527093194699878
183,2,0,0.20925639057620304,0.260014920216808,0.7460179829295024
183,2,1,0.21363883031931974,0.25940702734483445,0.7517809406212685
183,2,2,0.2209651266344435,0.2590320279208747,0.7627054658136011
183,2,3,0.2238764054606318,0.2613518700916724,0.7774668061213973
183,2,4,0.2245385331274088,0.2609719802103614,0.78599422568972
183,2,5,0.21982609187648589,0.2633349928160274,0.789275732421046
183,2,6,0.21385564356485892,0.2625629311999074,0.7836366120184111
183,2,7,0.21335157738151078,0.25815759258778503,0.7752145411289071
183,2,8,0.21657300553402897,0.2511249331479016,0.7639834908652074
183,2,9,0.21586111547549774,0.24903114765350665,0.7511040663596857
183,3,0,0.20925580748087147,0.26001508946823093,0.7460180019727604
183,3,1,0.21368275190722402,0.2597933961311153,0.7514957476937059
183,3,2,0.21323414946453234,0.2636245523096432,0.7612627447324861
183,3,3,0.21403225682385085,0.2641285025266895,0.775932390094069
183,3,4,0.2158677750998283,0.260318766058426,0.7890113707660372
183,3,5,0.21411472862884146,0.2567477386291882,0.7968194378639425
183,3,6,0.21278518705562421,0.25264341854403854,0.7963865787442239
183,3,7,0.21463171031944636,0.24643301289400474,0.7923233842926003
183,3,8,0.21976911839045238,0.23921718258282976,0.7854967143923652
183,3,9,0.2212119141751412,0.23671111319749852,0.7735216165179181
183,4,0,0.20925599479476048,0.2600147888401084,0.7460185645394515
183,4,1,0.21273046491730774,0.2585944809679097,0.7522611145847485
183,4,2,0.21634594357093204,0.2600961787354028,0.7630742698452847
183,4,3,0.21777493836889053,0.26098789959848306,0.7782956435538064
183,4,4,0.21756007633437846,0.26191603019917464,0.7863625614922075
183,4,5,0.21548330002741428,0.26139297271761014,0.7894100291776157
183,4,6,0.2100207016532794,0.2618649151710041,0.7844324465237361
183,4,7,0.209253458488889,0.2590032406338565,0.7762732949339216
183,4,8,0.21303608042497763,0.25320291469699174,0.7652470790722983
183,4,9,0.2130470056144983,0.25222087787528863,0.7524911702284641
183,5,0,0.20925577385738825,0.26001520709434855,0.7460179963816825
183,5,1,0.2152593252890077,0.2582648451804892,0.7526533170141718
183,5,2,0.21983251302339146,0.259423466731272,0.7631240298426726
183,5,3,0.22307970793201803,0.2593937727548704,0.7779291111362798
183,5,4,0.22137581044416127,0.26095953031668817,0.7860292547656595
183,5,5,0.21826543745643012,0.26030501050322535,0.7889688316242717
183,5,6,0.21299041345606975,0.2619463153350692,0.7837335231292077
183,5,7,0.2111557220638588,0.258616458568511,0.775548514882176
183,5,8,0.21175930587021613,0.25440940472586815,0.7647952114808065
183,5,9,0.20870481086036868,0.25510537376743775,0.7528558362292153
183,6,0,0.20925555083850023,0.2600153010875223,0.7460179737372774
183,6,1,0.21434349676876124,0.25934712659395454,0.7523986355982162
183,6,2,0.218824484438377,0.2602153563955496,0.7635043941371343
183,6,3,0.21991944769813127,0.26209437322312756,0.7785373113192265
183,6,4,0.21865034516519444,0.2630473341275712,0.7868470238926496
183,6,5,0.21779643037193658,0.2594231022208449,0.7896332777674375
183,6,6,0.212075523626517,0.25690913958973055,0.7841422555870512
183,6,7,0.21165301394418004,0.25063326540599135,0.7755184250695966
183,6,8,0.21516977918562896,0.24195344799925822,0.765067807173373
183,6,9,0.2153739880802794,0.23807818473278403,0.7534372561620015
183,7,0,0.20925582280733582,0.26001479619023476,0.7460181391013403
183,7,1,0.21505435032015058,0.2582764922664959,0.7523947942777166
183,7,2,0.2213138530343479,0.2579725547320014,0.7625446135272327
183,7,3,0.22457392890347766,0.2593068270804549,0.7778028798272867
183,7,4,0.22249502575305424,0.262199264467732,0.7858715489667267
183,7,5,0.22006100828553343,0.2620855519445962,0.7889726334275652
183,7,6,0.21429325250132264,0.26256868199938344,0.7838635963614605
183,7,7,0.21419890411665554,0.2591499781324502,0.7757876613216175
183,7,8,0.217739800439382,0.25302433353341497,0.7642786406148784
183,7,9,0.21765713003442103,0.25206528656842636,0.7517429976510728
183,8,0,0.20925589858871718,0.2600152097830584,0.7460179655041594
183,8,1,0.21476990627845158,0.2585119484333091,0.7522662634538251
183,8,2,0.21946521465158944,0.2582941138445705,0.7625524098263309
183,8,3,0.22222214729954717,0.25781165664598693,0.7778220808863068
183,8,4,0.21971295514339345,0.2588233052709461,0.7867458613697528
183,8,5,0.21612123875059192,0.2581049930100913,0.7919052395810204
183,8,6,0.21506568407425997,0.2533559257225752,0.7889253121562868
183,8,7,0.21944206073192002,0.2447278574979469,0.7828355088013059
183,8,8,0.22491452414501162,0.23609283056391075,0.7724483503263246
183,8,9,0.2264837077382542,0.23278761523564856,0.7594204710745693
183,9,0,0.2092561408347967,0.2600146999995808,0.7460182109132161
183,9,1,0.2150842196047854,0.25832818842318517,0.7525164140877486
183,9,2,0.21708956490578624,0.259856149322206,0.762969654351541
183,9,3,0.22045661359993318,0.2582342847771161,0.7777953810780999
183,9,4,0.21907404996736102,0.2579393019721293,0.7859858816426682
183,9,5,0.21492006907348266,0.2569585355982643,0.7882913048111075
183,9,6,0.20911519451744043,0.25410097540298165,0.7833223524514388
183,9,7,0.2080057347390237,0.24796089112682046,0.7755643904697089
183,9,8,0.2082669249508578,0.24202299608630035,0.7655162474502647
183,9,9,0.2053855113203057,0.24147524168007362,0.7556107258436034
183,10,0,0.20925545935392942,0.26001492328771997,0.7460179895125856
183,10,1,0.21486315678194567,0.2587382041690994,0.7525083294314867
183,10,2,0.2196101801179607,0.260972978516764,0.762694536148566
183,10,3,0.22273055590064395,0.26319965439932014,0.7782459431232353
183,10,4,0.22126539770756015,0.2657401299755855,0.786671357122248
183,10,5,0.22092064300914943,0.26363415440574434,0.7901407017733516
183,10,6,0.21683124902649364,0.2623300875898454,0.7854009179592446
183,10,7,0.21823260030672376,0.25701880076265066,0.7773070420575575
183,10,8,0.22361495254893293,0.24866071134189371,0.7657633405883685
183,10,9,0.22515354262329038,0.24599997963704123,0.753688992466453
183,11,0,0.20925614101665257,0.2600150295122879,0.7460180267217045
183,11,1,0.21413441381786358,0.2599007902024365,0.752491096395839
183,11,2,0.217593684288863,0.2593907250109243,0.7621567162370431
183,11,3,0.2181831751215771,0.2604037829974635,0.7773604733851797
183,11,4,0.2169726124875794,0.25933987686484944,0.7864073466341455
183,11,5,0.21100371105730745,0.260073480198699,0.790196177614903
183,11,6,0.20887951778324187,0.25619938836769873,0.786332409482898
183,11,7,0.2118904799853376,0.24856560193860056,0.7793394805440201
183,11,8,0.21769630966958636,0.23917554870041724,0.7688910090508236
183,11,9,0.22019877323674744,0.23465034204630808,0.75647760537187
183,12,0,0.20925599676327,0.26001470623542894,0.7460181588460402
183,12,1,0.2138898854253114,0.2590369219115959,0.7523883344152976
183,12,2,0.21697561033635823,0.26187038495417014,0.7623084068242714
183,12,3,0.2200158573065194,0.2619635743948648,0.7771284134563381
183,12,4,0.22180183460467917,0.2592947907024318,0.7859014041079504
183,12,5,0.22161545920819764,0.2555922342062896,0.7898696134028447
183,12,6,0.21886350517993539,0.25458800158325795,0.7856511057850617
183,12,7,0.2209152641322455,0.2500533260715809,0.7781871780926463
183,12,8,0.22691460594950552,0.2423783085813232,0.7670817164694458
183,12,9,0.22982614572290733,0.24015162916285557,0.7565177332604529
183,13,0,0.20925634229758455,0.26001496551840697,0.7460181124511364
183,13,1,0.2152469650208853,0.2584009384186636,0.7528540179088304
183,13,2,0.2215903399714521,0.2590448763875164,0.7632482059913597
183,13,3,0.2249897430670438,0.26062644123716994,0.7779802026837539
183,13,4,0.22411672147192102,0.26280540668253266,0.7856771823591235
183,13,5,0.22066810855953217,0.26449381625584584,0.7879774663582655
183,13,6,0.21547604573781448,0.26612471449753416,0.7830789788659723
183,13,7,0.21525127798114657,0.26409961071887006,0.7745926125468199
183,13,8,0.21913882608174917,0.2592148546186787,0.7628934706250164
183,13,9,0.21969539080558093,0.25887268992731616,0.7498826970806405
183,14,0,0.20925606779094036,0.2600154574699347,0.7460178228719788
183,14,1,0.21352612116870007,0.2598132051887194,0.7527243387838279
183,14,2,0.21924864556792104,0.2600915035939474,0.7630119526605611
183,14,3,0.22195843050265873,0.2616541872139298,0.7782416290513576
183,14,4,0.21944011948005954,0.26451570038817585,0.7861093884276371
183,14,5,0.21790191666383585,0.2640410208531202,0.790511217299617
183,14,6,0.21532499907150876,0.2631519493433026,0.7856141912338713
183,14,7,0.2170745514201129,0.2594140906951112,0.7782283138232048
183,14,8,0.22174775437264332,0.2530653152184422,0.7664755593094845
183,14,9,0.223590832393389,0.25095591743021445,0.7524676454114381
183,15,0,0.2092561776218887,0.26001523112301345,0.7460178908599037
183,15,1,0.21367229246702107,0.2565126018764599,0.7526070171453423
183,15,2,0.21621696698099624,0.2577789332248594,0.7628855501414865
183,15,3,0.2165358750345548,0.25875100196867384,0.7774214542142672
183,15,4,0.2175729792860738,0.25472434918933073,0.7855823175877793
183,15,5,0.21355292630473738,0.25346044123586564,0.7887915635503974
183,15,6,0.21221284685539693,0.2475094458685373,0.7841075278532879
183,15,7,0.21035748413150573,0.24352123453167254,0.7754175092462032
183,15,8,0.2128567706277096,0.23731326453896523,0.7654867139932653
183,15,9,0.21205799876155462,0.2361361046810665,0.7547489574411588
183,16,0,0.20925571066658277,0.26001478792517296,0.7460181575735529
183,16,1,0.21452571133536424,0.2591249556393601,0.7523593660815261
183,16,2,0.21924721499007407,0.25754065007390936,0.762681747940417
183,16,3,0.223145623942819,0.25458314528288595,0.7779117017294546
183,16,4,0.2218933607386348,0.25345564023321987,0.786634345479779
183,16,5,0.22215321110209096,0.2472008948358038,0.7904878476591839
183,16,6,0.2191753184938457,0.24423606090269145,0.7861218260987027
183,16,7,0.21937028457961358,0.23941076982833565,0.7782223103115911
183,16,8,0.2221135450978975,0.2337089618593407,0.7669118308244348
183,16,9,0.22147102366350882,0.23312367055104133,0.7545223828262777
183,17,0,0.20925593455012595,0.26001476193214795,0.7460181010365543
183,17,1,0.21432926070702107,0.25944018930478485,0.7526433639844662
183,17,2,0.21550813492332344,0.26176914919114364,0.762729221178218
183,17,3,0.21634811055747682,0.2620053097194939,0.7772818456210295
183,17,4,0.21647682353783126,0.2590115280140683,0.7856266786178216
183,17,5,0.21484027812969225,0.25432643019003487,0.7887278638784943
183,17,6,0.2115385920236555,0.2513753918499446,0.7845614951364539
183,17,7,0.21148102441056194,0.24585442287398523,0.7763068529000153
183,17,8,0.21179155436617364,0.24218213235319258,0.765354690729473
183,17,9,0.21014960267123972,0.24183885783393574,0.7540541972859574
183,18,0,0.2092556563581922,0.26001493191168906,0.7460181167816353
183,18,1,0.21494783769083795,0.25849798386077655,0.7524894179411084
183,18,2,0.21874478471596945,0.2620736036787059,0.7629679056320937
183,18,3,0.22070152909062374,0.26608482865061933,0.7781192624783114
183,18,4,0.22217938088546335,0.26592278976992834,0.786515559114046
183,18,5,0.2234283559231342,0.26266657787955183,0.7905436626583947
183,18,6,0.2196260689059099,0.26031443495636725,0.7854880423739958
183,18,7,0.22127118180669053,0.25381695281421707,0.7769361458774103
183,18,8,0.22693578786023041,0.2448077146782555,0.7658334163876375
183,18,9,0.22907144579995628,0.24141213726549376,0.7556418956191396
183,19,0,0.20925621379420978,0.26001490279613526,0.7460180911105717
183,19,1,0.214543322157943,0.2594562724492035,0.7529793452938862
183,19,2,0.21855536866354247,0.2617127784737471,0.7634930530702576
183,19,3,0.2218645880510718,0.26246122321335247,0.7785577451682819
183,19,4,0.22112009570811486,0.26347829089161745,0.7869277142183757
183,19,5,0.21596117966746414,0.2655393320367463,0.7898304855532134
183,19,6,0.21089193628673525,0.26329899226025877,0.784845042901996
183,19,7,0.21062981279236626,0.2575450169535207,0.7761341300155927
183,19,8,0.21516385973697222,0.2492097330116098,0.7660085558028542
183,19,9,0.2162051726097616,0.24523194166845547,0.7535801990072748
183,20,0,0.20925586071295255,0.26001493551388355,0.7460179011711343
183,20,1,0.21462808879123235,0.25863905217264116,0.7520871535663791
183,20,2,0.21964661041162808,0.25720272904112873,0.7625441076190552
183,20,3,0.22159019557128745,0.2568405645522052,0.7777795528257723
183,20,4,0.2210563444896207,0.2554698499359338,0.7867225489273707
183,20,5,0.21672703094007065,0.2544915361185832,0.7901740218652491
183,20,6,0.21532435670217576,0.24991033128234458,0.7860009818430271
183,20,7,0.21744890305397196,0.24351617092084465,0.7784728576075323
183,20,8,0.22095101416127108,0.23704911098486392,0.7673917446772269
183,20,9,0.2218298279747859,0.2351096528682909,0.754970079208481
183,21,0,0.20925598674425588,0.26001479631016705,0.7460181175140274
183,21,1,0.21500930577265623,0.2580117083123646,0.7523030031943727
183,21,2,0.21820411470545398,0.25936764677866686,0.7626027803434386
183,21,3,0.22043949674868116,0.2591107414902011,0.7773047668461239
183,21,4,0.21871816814391273,0.25919500475230955,0.7855426693095516
183,21,5,0.218385468411338,0.25470629567621766,0.7894870737144634
183,21,6,0.21482359744096255,0.2528478015361494,0.7842959866516521
183,21,7,0.21677433253228848,0.2471192816650685,0.7769382740843082
183,21,8,0.22068390434734983,0.24076299013347038,0.76606291343055
183,21,9,0.2209680507867891,0.2397051365543792,0.7550332081279694
183,22,0,0.20925597304540855,0.26001491556721323,0.746018173690513
183,22,1,0.21467199115419755,0.25869557285796807,0.7522196874064779
183,22,2,0.21685426384516554,0.2600933306745288,0.7623973836106693
183,22,3,0.21913170994475414,0.25909770628690504,0.7771267725053895
183,22,4,0.2174347713024286,0.2583870919828291,0.7857100797080393
183,22,5,0.2136507574407041,0.2568209540420683,0.7893612903158971
183,22,6,0.2102265145711098,0.2533753657692305,0.7851094696747298
183,22,7,0.21141627520649986,0.24634429471055508,0.77716118991334
183,22,8,0.21350835121833356,0.240148303001735,0.7665614751401456
183,22,9,0.21177794561859742,0.2390569070635183,0.7544689580327086
183,23,0,0.20925564865709523,0.260014885637533,0.7460180765203294
183,23,1,0.21525191048638306,0.2583103389018424,0.7527165857151006
183,23,2,0.21903064961833457,0.259862233548927,0.7623667608364058
183,23,3,0.22297041184418034,0.25910531973882556,0.7778632833445777
183,23,4,0.22401654587378328,0.2568687842219487,0.7860556970447986
183,23,5,0.2204831128790921,0.25676114776344017,0.7892793066141671
183,23,6,0.21718745867249328,0.25356553072402993,0.7842214083470946
183,23,7,0.21933508388919237,0.2469255971201862,0.7767948490422072
183,23,8,0.22475754607089002,0.23819259047448738,0.7656822687381016
183,23,9,0.22628811064343485,0.23499699951975003,0.7544099116364948
183,24,0,0.2092561353027601,0.26001472169595535,0.7460179325523928
183,24,1,0.21406481562638396,0.2573472890618719,0.7525252847872385
183,24,2,0.2167440073855466,0.2584006197565965,0.7628977009608503
183,24,3,0.21930581045777353,0.2567782680434285,0.7776038587349774
183,24,4,0.2169058002460864,0.2571032122707637,0.7871899532006758
183,24,5,0.21355597190178544,0.254552777867761,0.7909759672906813
183,24,6,0.2075737682370114,0.2548721012377538,0.7868246670068366
183,24,7,0.20650554523329506,0.2520701010896993,0.7802771961927312
183,24,8,0.20990584116036243,0.24606221921912752,0.7701041909647216
183,24,9,0.20955637026615137,0.2451238801065425,0.7588691020344794
183,25,0,0.20925566092143377,0.26001501244769215,0.7460182038473611
183,25,1,0.21501550018550397,0.25872090702929446,0.7530541156407047
183,25,2,0.2189780421447453,0.2619861284969332,0.7632458981967544
183,25,3,0.2239636736381336,0.2618859185889506,0.7780677926520965
183,25,4,0.22415777101151618,0.2634643626554458,0.7878624666686266
183,25,5,0.22408440443750988,0.2616377152509826,0.7925662637289183
183,25,6,0.22139803386059542,0.26246446278989966,0.7891571382162971
183,25,7,0.22346190354695397,0.2598382741115418,0.7822586850232387
183,25,8,0.22998640455214464,0.25444194117427077,0.7728655247245741
183,25,9,0.232017731870751,0.253261664810188,0.7570151856815454
184,0,0,0.23303749994808376,0.25624321157970287,0.7436455839340851
184,1,0,0.2367147267512443,0.2567480420566602,0.7361673682103647
184,1,1,0.24276093670157134,0.2546740065909126,0.7423737237687054
184,1,2,0.24547187329086959,0.25546211531410074,0.7521290700528966
184,1,3,0.2444749305925455,0.25914916135469535,0.7665966210207096
184,1,4,0.24023918330425575,0.2618111356861642,0.7748160797384148
184,1,5,0.23590292647684588,0.2605361412983827,0.7783021085242363
184,1,6,0.23019630051707324,0.26034063398072305,0.7733327996422689
184,1,7,0.22920816804855432,0.2566755829056777,0.765288511190408
184,1,8,0.23215540605358978,0.24949607414401956,0.7532054850988636
184,1,9,0.23132306663895713,0.24864714045624609,0.7428882845718956
184,2,0,0.23671448347800728,0.25674790601788094,0.7361675435683988
184,2,1,0.24237719378967584,0.25499697788284964,0.742633147465729
184,2,2,0.24457388451731565,0.25633517640558173,0.7530718740444399
184,2,3,0.24530521382069453,0.25714450250993137,0.7673837436976431
184,2,4,0.2430842190022376,0.25731963007424385,0.7761435943287147
184,2,5,0.23930273982477349,0.2553383130734261,0.7790082432562442
184,2,6,0.23164133765636258,0.2568160590547527,0.7740349685620382
184,2,7,0.22976239275551533,0.25398031994776055,0.766018124628216
184,2,8,0.23132574533404687,0.24830099756161966,0.7542769750086815
184,2,9,0.2297525432451265,0.2476691752892164,0.7420788942449922
184,3,0,0.23671442246632185,0.2567478786078303,0.7361674312554257
184,3,1,0.24103600491060767,0.25314085272077635,0.742813905867655
184,3,2,0.24565245537111718,0.25115422470749643,0.7527154977132451
184,3,3,0.2501452157223154,0.24754239929844343,0.7677643090784433
184,3,4,0.2495412836194978,0.2454328835741213,0.7760143586056648
184,3,5,0.24416750068056298,0.24549886544711264,0.779268659654482
184,3,6,0.240335037475654,0.24311188422796953,0.7750204479595179
184,3,7,0.23819738475452926,0.2402574370463761,0.7664540667579023
184,3,8,0.2397303731214692,0.23436047894138937,0.7544448227977568
184,3,9,0.2377381180458243,0.2342341092418072,0.7422367090175447
184,4,0,0.23671462326630444,0.2567475591118189,0.7361674366583687
184,4,1,0.24255581461902173,0.2555957630430261,0.7428034873184072
184,4,2,0.24498625363000937,0.2569514012103978,0.7527799633997923
184,4,3,0.2463732198258435,0.25751191774290305,0.7673789132914519
184,4,4,0.24329800662826923,0.2596080416995265,0.777209167953241
184,4,5,0.23857740666588403,0.25968318501819004,0.7816575835361387
184,4,6,0.23073311542489972,0.2579996991119552,0.7774249109733731
184,4,7,0.22727164514166032,0.25304648464340834,0.7701905379444995
184,4,8,0.22841942538067128,0.2451826665660941,0.760905755414324
184,4,9,0.22622684375082813,0.2423502346464646,0.7505437443843257
184,5,0,0.23671432766100226,0.2567476799988017,0.7361677505788253
184,5,1,0.24158609676436485,0.2557129187341916,0.741266839809451
184,5,2,0.24632258982906105,0.2542936354714092,0.7510651261631022
184,5,3,0.24740269144254048,0.25612250667578734,0.7667203152823685
184,5,4,0.24327938286239403,0.25862114982414935,0.7744271960201182
184,5,5,0.2383702773793165,0.25809248212507546,0.7770689046110405
184,5,6,0.23150848423629386,0.25669337306168344,0.7715101993886712
184,5,7,0.2298192836181782,0.25188634550210587,0.7636796335931553
184,5,8,0.23204248699415536,0.24471234481844295,0.7542507439615429
184,5,9,0.23084343564716653,0.24197825167069337,0.7426185959961921
184,6,0,0.23671446448773759,0.2567476725904898,0.7361674185788694
184,6,1,0.24139519700614143,0.256521380800831,0.7417996901905212
184,6,2,0.24459037892627672,0.2570276529920025,0.7518441053350954
184,6,3,0.24521852268316585,0.25880894683799,0.7668497058479592
184,6,4,0.2427593841341944,0.25947301036975395,0.7746730234970878
184,6,5,0.23977588057345967,0.2570220201633538,0.7776494338626246
184,6,6,0.23652385225224676,0.2546271978673288,0.7729301226664448
184,6,7,0.23785591028452105,0.24858437668797828,0.7650170243478124
184,6,8,0.2416139755292453,0.24096628191745123,0.7535407320949772
184,6,9,0.2421700331215676,0.23851173395103095,0.7415276337961488
184,7,0,0.23671479246954966,0.25674763087635644,0.7361674207312892
184,7,1,0.2407758046216718,0.2544884462152397,0.7419271236261925
184,7,2,0.24305339097684242,0.2573441936536377,0.7518331572707936
184,7,3,0.24584340748495725,0.2576986309898278,0.7663315306917725
184,7,4,0.24458943818915072,0.25833437369775186,0.7742159061833855
184,7,5,0.24146740791835025,0.257160086515142,0.7769869682142608
184,7,6,0.23405737491518902,0.2560972297339198,0.7719972931637357
184,7,7,0.23156036222761997,0.251168659748923,0.7635173999544945
184,7,8,0.2328945067791171,0.2440387805949819,0.7529760742757601
184,7,9,0.23126883577388746,0.24326771403532024,0.746654732817878
184,8,0,0.23671444473801975,0.2567477553884945,0.7361676571965219
184,8,1,0.24206801491478658,0.2564009227353304,0.7431492597027154
184,8,2,0.2454099805419218,0.25670386652450283,0.7532794429402752
184,8,3,0.24695706370651038,0.2573808015190166,0.7684662271084258
184,8,4,0.24398951705287025,0.25842597517672716,0.7761079166036824
184,8,5,0.2369060488076407,0.2605609579258495,0.7792527397374173
184,8,6,0.23095287336289047,0.25698031944127053,0.7744131917310721
184,8,7,0.22907557560324215,0.24994039470775342,0.7656147258903963
184,8,8,0.2304994308676525,0.24204432395022157,0.7566782748773656
184,8,9,0.22813549094425242,0.23974883433305327,0.7469297462967782
